product,page,page_title,section,item,attribute,value,doc_url
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_295,Price (JPY),"5,080",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_296,Price (JPY),"5,090",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_297,Price (JPY),"5,100",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_298,Price (JPY),"5,180",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_299,Price (JPY),"5,190",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_300,Price (JPY),"5,200",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_301,Price (JPY),"5,280",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_302,Price (JPY),"5,290",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_303,Price (JPY),"5,300",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_304,Price (JPY),"5,380",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_305,Price (JPY),"5,390",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_306,Price (JPY),"5,400",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_307,Price (JPY),"5,480",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_308,Price (JPY),"5,490",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_309,Price (JPY),"5,500",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_310,Price (JPY),"5,580",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_311,Price (JPY),"5,590",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_312,Price (JPY),"5,600",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_313,Price (JPY),"5,680",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_314,Price (JPY),"5,690",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_315,Price (JPY),"5,700",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_316,Price (JPY),"5,780",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_317,Price (JPY),"5,790",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_318,Price (JPY),"5,800",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_319,Price (JPY),"5,880",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_320,Price (JPY),"5,890",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_321,Price (JPY),"5,900",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_322,Price (JPY),"5,980",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_323,Price (JPY),"5,990",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_070,Price (JPY),"6,000",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_324,Price (JPY),"6,080",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_325,Price (JPY),"6,090",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_326,Price (JPY),"6,100",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_327,Price (JPY),"6,180",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_328,Price (JPY),"6,190",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_329,Price (JPY),"6,200",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_330,Price (JPY),"6,280",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_331,Price (JPY),"6,290",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_332,Price (JPY),"6,300",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_333,Price (JPY),"6,380",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_334,Price (JPY),"6,390",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_335,Price (JPY),"6,400",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_336,Price (JPY),"6,480",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_337,Price (JPY),"6,490",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_338,Price (JPY),"6,500",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_339,Price (JPY),"6,580",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_340,Price (JPY),"6,590",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_341,Price (JPY),"6,600",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_342,Price (JPY),"6,680",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_343,Price (JPY),"6,690",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_344,Price (JPY),"6,700",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_345,Price (JPY),"6,780",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
line-mini-app,line-mini-app/in-app-purchase/iap-product-id,List of product IDs for items available for purchase via in-app purchase,Product ID,iap_ln_346,Price (JPY),"6,790",https://developers.line.biz/en/docs/line-mini-app/in-app-purchase/iap-product-id/
